5,10001,10001,10001,10001,6,6,
10001,10001,10001,5,0,6,10001,
10001,10001,2,0,6,10001,5,
10001,2,0,6,10001,5,10001,
10001,0,6,10001,5,10001,6,
0,10001,10001,5,10001,6,10001,
10001,10001,5,6,0,10001,10001,
2,5,6,0,10001,10001,10001,
5,10001,0,10001,10001,10001,4,
10001,10001,10001,5,10001,4,4,
10001,10001,5,10001,0,4,10001,
2,10001,10001,0,4,10001,5,
10001,10001,0,10001,10001,5,10001,
10001,0,10001,10001,5,10001,6,
0,10001,10001,5,10001,6,10001,
10001,10001,2,10001,6,10001,5,
10001,2,10001,6,10001,5,10001,
2,10001,6,0,5,10001,10001,
10001,0,0,5,10001,10001,10001,
0,0,5,10001,10001,10001,10001,
0,10001,10001,10001,4,10001,5,
10001,10001,10001,4,4,5,10001,
10001,10001,0,10001,5,10001,10001,
10001,0,10001,5,10001,10001,10001,
0,10001,5,4,10001,10001,6,
10001,5,2,10001,10001,6,10001,
5,10001,10001,10001,6,10001,10001,
10001,10001,10001,6,5,10001,10001,
10001,10001,6,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,10001,
10001,10001,10001,5,0,4,10001,
10001,10001,5,0,0,4,10001,
0,5,0,10001,4,10001,10001,
5,0,10001,4,0,10001,10001,
0,10001,5,0,0,10001,4,
10001,5,2,0,4,4,6,
10001,2,0,4,4,6,5,
2,0,10001,4,6,5,10001,
0,10001,10001,6,5,10001,6,
10001,10001,6,5,0,6,10001,
10001,10001,2,0,6,10001,5,
10001,2,0,10001,10001,5,10001,
2,0,10001,10001,5,10001,10001,
0,10001,10001,10001,10001,6,5,
10001,10001,10001,10001,6,5,10001,
10001,10001,10001,6,5,10001,10001,
10001,10001,6,5,10001,10001,10001,
10001,10001,5,10001,10001,10001,10001,
10001,5,10001,10001,10001,10001,10001,
5,10001,10001,10001,0,10001,10001,
10001,10001,2,0,10001,5,4,
10001,2,2,4,5,4,6,
2,2,2,5,4,6,10001,
2,2,2,4,6,6,5,
2,2,10001,6,0,5,10001,
2,10001,2,0,5,10001,10001,
10001,2,0,5,10001,6,10001,
2,0,5,4,0,10001,10001,
0,5,10001,10001,10001,10001,10001,
5,10001,10001,6,0,10001,10001,
10001,10001,6,0,10001,5,6,
10001,10001,0,10001,0,6,5,
10001,0,10001,0,6,5,6,
0,10001,0,6,5,6,10001,
10001,0,6,5,0,10001,10001,
0,10001,5,0,10001,10001,10001,
10001,5,2,6,10001,10001,6,
10001,2,6,10001,6,6,5,
2,2,2,6,6,5,4,
2,2,6,10001,5,4,10001,
2,0,10001,5,4,10001,10001,
0,10001,5,4,10001,10001,10001,
10001,5,2,10001,10001,10001,10001,
5,2,2,10001,10001,10001,10001,
2,2,2,10001,5,10001,10001,
2,2,10001,5,10001,10001,10001,
2,10001,5,10001,10001,10001,10001,
10001,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,6,5,4,
10001,10001,10001,6,5,4,6,
10001,10001,6,5,4,10001,4,
10001,10001,5,4,10001,10001,10001,
10001,5,6,10001,10001,10001,4,
5,10001,10001,10001,10001,4,10001,
10001,10001,10001,5,0,10001,10001,
10001,10001,5,0,10001,10001,10001,
10001,5,0,10001,10001,10001,10001,
5,0,10001,10001,0,10001,10001,
0,10001,10001,0,0,5,10001,
10001,10001,0,0,5,10001,10001,
10001,0,0,10001,10001,4,5,
0,0,10001,4,4,5,6,
0,10001,10001,4,5,6,6,
10001,10001,2,5,6,6,10001,
10001,2,5,6,6,10001,6,
2,10001,6,6,10001,6,5,
10001,10001,6,10001,6,5,4,
10001,10001,10001,6,5,4,10001,
10001,10001,2,5,4,10001,10001,
10001,2,5,4,10001,4,6,
2,5,2,10001,4,6,10001,
5,2,10001,10001,6,6,10001,
10001,10001,10001,6,6,5,6,
10001,10001,6,6,0,6,5,
10001,10001,6,10001,6,5,10001,
10001,10001,2,6,5,10001,10001,
10001,2,6,5,10001,10001,10001,
2,10001,5,10001,10001,10001,10001,
10001,5,2,10001,10001,10001,10001,
5,2,10001,10001,0,10001,10001,
2,10001,2,0,5,10001,4,
10001,2,0,5,10001,4,4,
2,10001,5,0,4,4,4,
10001,5,0,4,0,4,10001,
5,0,0,0,0,10001,10001,
0,10001,0,0,5,10001,4,
10001,0,2,5,4,4,6,
0,2,2,4,4,6,5,
10001,2,10001,4,6,5,6,
2,10001,10001,6,5,6,10001,
10001,10001,6,5,6,6,10001,
10001,2,5,6,0,10001,10001,
2,5,6,0,10001,10001,10001,
5,10001,0,10001,10001,10001,4,
10001,0,10001,5,0,4,10001,
0,10001,5,0,4,10001,6,
10001,5,0,4,10001,10001,4,
5,10001,6,10001,10001,4,4,
10001,5,10001,10001,4,4,6,
10001,10001,10001,4,4,6,5,
10001,10001,2,4,6,5,10001,
10001,2,2,6,5,10001,10001,
2,2,6,5,10001,4,10001,
2,10001,5,10001,4,10001,4,
10001,5,10001,4,0,4,4,
5,10001,0,0,0,4,10001,
5,10001,0,0,4,10001,4,
10001,0,0,4,5,4,10001,
0,0,10001,5,0,10001,10001,
0,10001,2,0,10001,10001,5,
10001,2,0,10001,4,5,10001,
2,10001,10001,4,5,4,4,
10001,10001,10001,5,4,4,10001,
10001,10001,5,4,4,10001,10001,
10001,5,2,4,10001,10001,6,
5,2,0,10001,10001,10001,4,
2,10001,10001,5,10001,4,4,
10001,10001,5,10001,4,4,10001,
10001,5,10001,4,4,10001,10001,
5,10001,0,4,0,10001,4,
10001,10001,5,0,10001,4,4,
10001,5,2,4,4,4,6,
5,2,2,4,4,6,6,
2,2,5,4,6,6,10001,
2,5,2,6,6,10001,4,
10001,2,6,6,10001,4,5,
2,2,6,10001,4,10001,5,
2,0,10001,10001,10001,5,10001,
0,10001,10001,10001,5,6,10001,
10001,10001,10001,5,6,10001,10001,
10001,10001,5,10001,10001,10001,10001,
10001,5,10001,10001,6,10001,4,
5,10001,10001,10001,10001,4,10001,
10001,10001,2,5,4,10001,10001,
10001,2,5,10001,6,10001,10001,
2,5,10001,10001,10001,10001,10001,
5,10001,10001,10001,0,10001,4,
10001,10001,10001,0,5,10001,10001,
10001,10001,0,10001,10001,10001,5,
0,0,10001,10001,0,5,10001,
0,10001,10001,0,0,10001,5,
10001,10001,0,0,0,5,10001,
10001,0,0,0,5,4,10001,
0,0,0,5,0,10001,10001,
0,0,5,10001,4,10001,10001,
0,5,10001,4,0,10001,10001,
5,10001,10001,0,0,10001,4,
10001,10001,0,0,5,4,10001,
0,0,0,5,4,10001,10001,
0,0,5,4,10001,10001,10001,
0,5,10001,10001,10001,10001,10001,
5,10001,10001,10001,10001,10001,10001,
10001,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,10001,
10001,10001,10001,5,10001,10001,6,
10001,10001,5,10001,10001,6,10001,
10001,5,10001,10001,6,10001,10001,
5,10001,10001,10001,10001,10001,10001,
10001,10001,10001,5,0,10001,4,
10001,10001,5,0,10001,4,4,
10001,5,0,0,4,4,10001,
5,0,0,4,4,4,10001,
0,0,2,4,4,10001,5,
0,2,10001,4,10001,10001,5,
2,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,10001,
10001,10001,10001,5,10001,10001,10001,
10001,10001,5,0,10001,10001,10001,
10001,5,0,10001,10001,10001,4,
5,10001,10001,10001,10001,4,4,
10001,10001,10001,10001,4,4,5,
2,10001,2,4,4,5,10001,
10001,2,10001,4,5,10001,6,
2,10001,6,5,10001,6,10001,
10001,10001,5,10001,6,10001,4,
10001,5,10001,6,0,4,10001,
5,10001,2,0,4,10001,10001,
10001,2,0,4,10001,10001,5,
2,10001,6,10001,10001,5,4,
10001,0,2,10001,5,4,10001,
0,2,2,5,4,10001,4,
2,2,5,4,0,4,10001,
2,5,10001,0,4,10001,10001,
5,10001,0,4,10001,6,10001,
10001,10001,5,10001,6,10001,4,
10001,5,10001,6,10001,10001,10001,
5,10001,6,10001,10001,10001,4,
10001,10001,10001,10001,10001,4,5,
10001,10001,2,4,4,5,4,
10001,2,2,4,5,4,6,
2,2,2,5,4,6,10001,
10001,2,5,4,6,6,6,
2,5,10001,6,6,6,10001,
5,10001,2,6,6,6,10001,
10001,2,2,6,6,5,10001,
2,2,6,6,5,4,4,
2,0,6,5,0,4,10001,
10001,0,5,0,4,10001,10001,
10001,5,0,4,10001,10001,10001,
10001,0,10001,10001,10001,10001,5,
0,10001,10001,0,10001,5,6,
10001,10001,2,6,5,6,6,
10001,2,2,5,6,6,10001,
10001,2,5,6,6,10001,6,
2,5,2,6,10001,6,10001,
5,2,6,10001,6,6,10001,
2,5,2,6,6,10001,4,
5,10001,6,6,10001,4,10001,
10001,10001,6,10001,4,10001,5,
10001,10001,10001,4,10001,5,6,
10001,10001,2,10001,5,6,6,
2,2,10001,10001,6,6,5,
2,10001,10001,6,6,5,10001,
10001,10001,6,6,5,6,10001,
10001,10001,6,5,0,10001,10001,
10001,10001,5,0,10001,10001,4,
10001,5,0,0,10001,10001,10001,
5,0,0,10001,10001,10001,10001,
10001,0,10001,10001,10001,5,10001,
0,10001,10001,0,5,10001,6,
10001,10001,2,5,10001,6,6,
10001,10001,5,10001,6,6,10001,
10001,5,2,6,6,10001,4,
5,10001,6,6,10001,4,10001,
10001,5,6,10001,4,10001,4,
5,10001,10001,4,0,4,4,
10001,10001,5,0,0,4,10001,
0,10001,0,0,4,10001,5,
10001,0,2,4,4,5,6,
0,2,0,10001,5,6,10001,
2,0,10001,10001,6,10001,5,
0,10001,10001,6,10001,5,4,
10001,10001,6,10001,5,4,10001,
10001,10001,2,5,4,10001,10001,
10001,2,5,10001,6,10001,10001,
2,5,10001,6,10001,10001,10001,
5,10001,6,10001,0,6,10001,
10001,5,10001,10001,6,10001,10001,
5,10001,10001,10001,10001,10001,10001,
5,10001,10001,10001,10001,10001,10001,
10001,10001,2,10001,10001,5,10001,
10001,2,10001,10001,5,10001,4,
2,10001,10001,10001,10001,4,5,
10001,10001,10001,10001,4,5,10001,
10001,10001,10001,4,5,4,6,
10001,10001,6,5,4,6,10001,
10001,2,2,4,6,10001,5,
10001,2,6,6,10001,5,6,
2,2,6,10001,5,6,10001,
2,10001,10001,5,6,10001,4,
10001,10001,5,6,10001,4,10001,
10001,5,6,10001,4,10001,4,
5,10001,10001,4,10001,4,6,
10001,10001,5,10001,4,6,10001,
10001,5,10001,4,6,10001,10001,
5,10001,10001,6,10001,10001,10001,
5,10001,2,10001,10001,10001,10001,
10001,2,10001,10001,10001,10001,5,
2,10001,10001,10001,0,5,10001,
10001,10001,10001,0,5,10001,4,
10001,10001,0,5,10001,4,10001,
10001,0,5,10001,4,10001,6,
0,5,10001,4,10001,10001,4,
5,10001,10001,10001,10001,4,4,
5,10001,10001,10001,4,4,10001,
5,10001,10001,4,4,10001,10001,
10001,10001,5,10001,10001,10001,10001,
10001,5,2,10001,10001,10001,10001,
5,10001,10001,10001,10001,10001,10001,
10001,10001,10001,10001,10001,10001,5,
2,10001,2,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,10001,
10001,10001,10001,10001,10001,10001,5,
2,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,4,
10001,10001,10001,5,10001,10001,10001,
0,10001,5,10001,10001,10001,6,
10001,5,10001,10001,0,6,10001,
5,10001,2,0,6,10001,4,
10001,2,0,6,0,4,5,
2,0,6,0,4,5,10001,
0,0,0,4,5,10001,10001,
0,0,2,5,10001,10001,10001,
0,2,5,10001,10001,10001,10001,
2,10001,10001,10001,4,10001,5,
10001,10001,10001,4,0,5,4,
10001,10001,0,10001,5,4,10001,
10001,0,10001,5,4,10001,10001,
0,10001,5,4,10001,10001,6,
10001,5,10001,10001,10001,6,10001,
5,10001,10001,10001,6,10001,10001,
10001,10001,2,6,10001,5,4,
10001,2,6,10001,5,10001,10001,
2,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,10001,5,
10001,10001,10001,4,10001,5,10001,
10001,10001,10001,10001,5,10001,10001,
10001,10001,10001,5,6,10001,6,
10001,10001,5,6,10001,6,10001,
10001,5,6,10001,0,10001,10001,
5,10001,10001,0,10001,10001,6,
10001,10001,2,5,10001,6,6,
10001,2,5,10001,6,6,10001,
2,5,10001,6,0,10001,10001,
5,10001,6,0,10001,10001,6,
10001,5,0,10001,10001,6,10001,
5,0,10001,10001,6,10001,10001,
0,10001,10001,6,10001,5,6,
10001,10001,6,6,5,6,10001,
10001,2,6,5,6,10001,6,
2,10001,5,10001,10001,6,10001,
10001,5,10001,10001,6,10001,10001,
5,10001,10001,10001,10001,10001,10001,
10001,10001,2,10001,5,10001,10001,
10001,2,10001,10001,6,10001,5,
2,10001,10001,6,10001,5,10001,
10001,10001,6,10001,0,10001,5,
10001,10001,10001,0,10001,10001,5,
10001,10001,0,10001,10001,10001,5,
0,0,2,10001,10001,5,10001,
0,2,10001,10001,5,10001,10001,
2,10001,10001,10001,4,10001,5,
10001,10001,10001,4,10001,10001,5,
10001,10001,2,10001,10001,5,10001,
10001,2,10001,10001,5,10001,10001,
2,10001,10001,5,6,10001,10001,
10001,10001,5,10001,10001,10001,10001,
10001,5,10001,10001,10001,10001,10001,
5,10001,2,10001,10001,10001,10001,
10001,10001,10001,10001,5,10001,10001,
10001,10001,10001,5,6,10001,10001,
10001,10001,2,6,10001,10001,5,
10001,2,6,10001,10001,5,10001,
2,2,10001,10001,5,10001,10001,
10001,10001,10001,5,10001,10001,6,
10001,10001,5,10001,10001,6,10001,
10001,5,10001,0,6,10001,10001,
5,10001,0,6,10001,4,10001,
10001,0,6,10001,4,10001,5,
0,10001,10001,4,10001,5,4,
10001,10001,10001,10001,5,4,10001,
10001,10001,10001,5,4,4,10001,
10001,10001,5,4,4,10001,6,
10001,5,0,4,10001,10001,4,
5,0,6,10001,0,4,10001,
0,5,10001,0,4,10001,10001,
5,10001,0,10001,10001,10001,10001,
10001,0,10001,10001,10001,10001,5,
0,10001,10001,4,10001,5,4,
10001,10001,10001,10001,5,4,6,
10001,10001,10001,5,4,6,10001,
10001,10001,5,4,0,10001,10001,
10001,10001,0,0,10001,10001,5,
10001,0,0,10001,10001,5,10001,
0,0,10001,10001,5,10001,10001,
0,10001,10001,5,10001,10001,6,
10001,10001,5,10001,10001,6,10001,
10001,5,10001,10001,6,10001,10001,
5,10001,10001,6,6,10001,10001,
10001,10001,6,6,10001,5,6,
10001,10001,2,10001,5,6,10001,
10001,2,10001,5,6,10001,10001,
2,10001,5,6,0,4,10001,
10001,5,6,0,4,10001,6,
5,10001,2,4,10001,6,6,
10001,2,2,10001,6,6,5,
2,2,10001,6,6,5,10001,
2,10001,6,6,0,6,5,
10001,0,6,0,0,5,10001,
10001,10001,0,0,5,10001,10001,
10001,10001,0,5,10001,10001,4,
10001,0,5,10001,0,4,10001,
0,5,2,0,4,10001,4,
5,10001,0,4,10001,4,10001,
10001,0,5,10001,4,10001,10001,
0,5,10001,4,10001,10001,6,
5,10001,10001,10001,10001,10001,4,
10001,10001,10001,5,10001,4,4,
10001,10001,5,10001,4,4,10001,
10001,10001,10001,4,4,10001,5,
10001,10001,0,4,0,5,4,
10001,10001,0,0,5,4,4,
10001,0,0,5,4,4,10001,
0,0,5,4,4,10001,6,
0,5,10001,4,10001,10001,4,
5,10001,2,10001,10001,4,10001,
10001,2,10001,10001,4,10001,5,
2,10001,10001,4,0,5,10001,
10001,10001,10001,0,5,10001,10001,
10001,10001,0,5,10001,10001,10001,
10001,0,5,10001,10001,10001,10001,
0,5,10001,10001,10001,10001,10001,
10001,10001,10001,10001,10001,10001,5,
10001,10001,2,10001,10001,5,4,
10001,2,10001,10001,5,4,6,
2,10001,10001,5,4,6,10001,
10001,10001,5,4,6,6,10001,
10001,5,2,6,6,10001,10001,
5,2,6,6,6,10001,4,
2,10001,6,6,10001,4,5,
10001,0,6,10001,4,5,6,
10001,10001,10001,4,5,6,10001,
10001,10001,10001,10001,6,10001,5,
0,10001,10001,6,10001,5,4,
10001,10001,6,10001,5,4,10001,
10001,10001,10001,5,0,10001,10001,
10001,10001,5,0,0,10001,10001,
10001,10001,0,0,10001,10001,5,
10001,0,2,10001,10001,5,6,
0,2,2,10001,5,6,10001,
10001,2,10001,5,6,10001,6,
2,10001,5,6,10001,6,10001,
10001,5,6,10001,6,10001,4,
10001,10001,10001,6,10001,4,5,
10001,10001,6,0,4,5,4,
10001,2,2,4,5,4,6,
2,2,2,5,4,6,10001,
2,2,5,4,6,10001,4,
2,5,10001,6,0,4,10001,
5,10001,6,0,4,10001,4,
10001,5,0,4,10001,10001,10001,
5,0,6,10001,10001,10001,10001,
0,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,10001,
10001,10001,2,10001,5,10001,10001,
10001,2,10001,5,6,10001,10001,
2,10001,5,6,10001,10001,10001,
10001,5,6,10001,10001,10001,10001,
5,2,2,10001,10001,10001,10001,
2,2,10001,5,0,10001,4,
2,10001,5,10001,10001,4,10001,
10001,10001,10001,10001,4,10001,5,
10001,10001,10001,4,0,5,4,
10001,10001,2,0,5,4,6,
0,2,0,5,4,6,10001,
2,0,5,10001,6,10001,10001,
0,5,10001,6,0,6,10001,
5,10001,6,0,6,10001,4,
10001,10001,0,6,10001,4,5,
10001,10001,6,10001,4,5,4,
10001,10001,10001,4,5,4,10001,
10001,10001,2,5,4,10001,10001,
10001,2,5,4,10001,10001,10001,
2,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,4,
10001,10001,10001,10001,5,10001,10001,
2,10001,10001,5,10001,10001,10001,
10001,10001,5,10001,10001,6,6,
10001,10001,10001,4,6,6,5,
10001,10001,6,10001,6,5,10001,
10001,10001,10001,6,5,10001,6,
10001,10001,6,5,6,6,10001,
10001,2,5,6,6,10001,10001,
2,5,2,6,10001,4,10001,
5,2,6,10001,4,6,10001,
2,5,10001,10001,6,10001,10001,
5,10001,10001,10001,10001,6,10001,
10001,10001,10001,5,0,10001,10001,
10001,10001,5,10001,6,10001,10001,
10001,5,10001,6,10001,10001,10001,
5,10001,2,10001,10001,10001,10001,
10001,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,0,10001,5,
2,10001,10001,0,0,5,4,
10001,10001,2,0,5,4,6,
0,2,0,5,4,10001,4,
2,10001,5,4,10001,4,4,
10001,5,10001,10001,4,4,10001,
5,10001,10001,4,4,10001,6,
10001,10001,5,4,10001,6,10001,
10001,5,6,10001,6,10001,4,
10001,10001,10001,6,10001,4,5,
10001,10001,6,10001,4,5,10001,
10001,10001,10001,4,5,10001,10001,
10001,10001,6,5,0,10001,4,
10001,10001,5,0,10001,4,6,
10001,5,0,10001,4,6,10001,
5,0,10001,4,6,10001,10001,
0,10001,5,6,10001,10001,4,
10001,5,6,10001,4,4,10001,
5,10001,10001,10001,4,10001,10001,
10001,10001,10001,4,10001,10001,5,
10001,10001,6,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,10001,
0,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,0,10001,5,
10001,10001,10001,0,0,5,10001,
10001,10001,0,0,5,10001,10001,
10001,0,0,5,10001,10001,10001,
0,10001,5,10001,10001,10001,4,
10001,5,10001,6,10001,10001,10001,
5,10001,6,10001,10001,10001,6,
10001,5,2,10001,10001,6,10001,
5,2,10001,10001,6,10001,10001,
2,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,6,
10001,10001,10001,5,10001,10001,4,
10001,10001,5,10001,10001,10001,10001,
0,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,0,10001,5,
10001,10001,10001,0,0,5,10001,
10001,10001,2,0,5,10001,6,
10001,10001,0,5,10001,6,10001,
10001,0,5,4,0,10001,10001,
0,5,2,0,10001,10001,6,
10001,2,0,10001,10001,6,5,
2,0,10001,0,6,5,10001,
0,10001,0,6,5,10001,4,
10001,0,6,5,10001,10001,10001,
0,10001,5,10001,10001,10001,10001,
10001,5,10001,10001,10001,10001,10001,
5,10001,2,10001,10001,10001,4,
10001,2,10001,10001,5,4,10001,
2,10001,10001,5,4,10001,10001,
10001,10001,2,4,10001,10001,5,
10001,2,6,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,6,
10001,10001,10001,5,10001,6,10001,
10001,10001,5,0,0,10001,10001,
0,5,0,10001,10001,10001,10001,
5,0,2,10001,10001,10001,10001,
10001,2,10001,5,10001,10001,10001,
2,10001,5,10001,10001,10001,10001,
10001,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,0,10001,5,
0,10001,10001,0,10001,5,6,
10001,10001,0,10001,5,6,10001,
10001,0,10001,5,6,10001,10001,
0,10001,5,6,10001,10001,6,
10001,5,6,10001,4,6,10001,
5,2,10001,10001,6,10001,10001,
2,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,5,10001,10001,
10001,10001,2,5,10001,10001,10001,
10001,2,5,10001,6,10001,10001,
2,5,10001,6,6,10001,10001,
5,10001,6,10001,10001,10001,10001,
10001,5,10001,10001,10001,10001,6,
5,10001,10001,10001,0,6,10001,
10001,10001,10001,0,6,10001,5,
0,10001,0,6,0,5,10001,
10001,0,6,0,0,10001,5,
0,10001,0,0,10001,5,10001,
10001,0,0,10001,5,10001,10001,
0,0,2,5,10001,10001,10001,
0,2,5,10001,0,10001,10001,
2,10001,10001,0,4,10001,5,
10001,10001,0,10001,10001,5,10001,
10001,0,10001,10001,5,10001,10001,
0,10001,10001,5,10001,10001,6,
10001,10001,5,10001,0,6,10001,
10001,5,10001,0,6,10001,6,
10001,10001,0,6,10001,6,5,
10001,0,6,10001,0,5,10001,
0,10001,10001,0,5,10001,10001,
10001,10001,0,5,10001,10001,10001,
10001,0,5,10001,6,10001,10001,
0,5,10001,10001,10001,10001,10001,
5,10001,2,6,10001,10001,10001,
10001,2,6,10001,0,10001,5,
10001,10001,10001,0,10001,5,6,
10001,10001,0,10001,5,6,10001,
10001,10001,10001,5,6,10001,4,
10001,10001,5,6,0,4,4,
2,5,6,0,0,4,10001,
5,0,0,0,4,10001,10001,
0,0,0,4,5,10001,10001,
0,0,10001,5,10001,10001,10001,
0,10001,5,6,10001,10001,10001,
10001,5,6,10001,0,10001,4,
5,10001,10001,0,10001,4,10001,
10001,10001,0,10001,4,10001,5,
2,0,10001,4,10001,5,10001,
0,10001,10001,10001,5,10001,10001,
10001,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,10001,5,
10001,10001,2,4,10001,5,4,
10001,2,6,10001,5,10001,10001,
2,10001,10001,5,10001,10001,10001,
10001,10001,5,10001,10001,10001,10001,
10001,5,10001,0,0,10001,10001,
5,10001,2,0,10001,10001,6,
10001,2,0,10001,5,6,10001,
2,0,10001,5,6,10001,10001,
0,10001,5,6,10001,10001,4,
10001,5,6,10001,4,4,10001,
5,10001,10001,4,4,10001,10001,
10001,10001,5,4,10001,10001,10001,
10001,5,2,10001,10001,10001,10001,
10001,2,10001,10001,10001,10001,5,
2,10001,10001,10001,10001,5,10001,
10001,10001,10001,10001,0,10001,5,
0,10001,10001,0,10001,5,6,
10001,10001,0,6,5,6,10001,
10001,0,2,5,6,10001,10001,
0,2,5,6,10001,10001,6,
2,5,6,6,0,6,10001,
5,0,2,0,6,10001,10001,
0,2,0,6,10001,5,10001,
2,0,6,10001,0,10001,5,
0,0,10001,0,0,5,10001,
0,10001,0,0,5,10001,10001,
10001,0,0,5,0,10001,10001,
0,0,5,0,10001,10001,10001,
0,5,0,10001,10001,10001,10001,
5,0,2,10001,4,10001,10001,
10001,2,10001,4,5,10001,10001,
2,10001,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,6,
10001,10001,10001,10001,5,10001,4,
10001,10001,10001,5,10001,4,4,
10001,10001,5,10001,4,10001,10001,
2,5,10001,4,0,10001,10001,
5,10001,2,0,10001,10001,4,
10001,10001,0,5,10001,4,10001,
10001,0,2,10001,4,10001,5,
0,2,10001,4,10001,5,6,
2,10001,10001,10001,0,6,5,
10001,10001,2,0,6,5,10001,
0,2,0,6,5,10001,4,
2,0,6,5,0,4,10001,
0,0,2,0,4,10001,5,
10001,2,0,4,4,5,10001,
2,0,2,4,5,10001,10001,
10001,2,10001,5,10001,10001,10001,
2,10001,5,0,0,10001,4,
10001,5,2,0,10001,4,6,
5,2,0,10001,4,6,10001,
2,10001,10001,4,6,5,4,
10001,10001,2,6,5,4,4,
10001,10001,6,5,4,4,10001,
10001,10001,5,4,4,10001,10001,
10001,5,0,4,10001,10001,10001,
5,0,2,10001,10001,10001,10001,
0,2,10001,10001,10001,10001,5,
10001,10001,10001,10001,10001,5,6,
10001,10001,10001,10001,5,6,10001,
10001,10001,10001,5,6,10001,10001,
10001,10001,5,6,0,4,4,
2,5,6,0,0,4,10001,
5,0,0,0,0,10001,10001,
0,0,0,0,0,10001,5,
0,0,0,0,0,5,10001,
10001,0,0,0,5,10001,10001,
0,0,0,5,10001,10001,10001,
0,0,5,10001,10001,10001,6,
0,5,2,6,10001,6,10001,
5,10001,6,6,6,10001,10001,
10001,5,2,6,10001,10001,10001,
5,2,6,10001,10001,10001,6,
2,10001,10001,10001,10001,6,5,
10001,10001,10001,10001,6,5,10001,
10001,10001,10001,6,5,10001,10001,
2,10001,6,5,10001,10001,10001,
10001,0,5,10001,10001,10001,6,
10001,5,10001,10001,10001,6,10001,
5,10001,10001,10001,6,10001,10001,
5,10001,10001,6,10001,10001,10001,
10001,10001,2,5,10001,10001,10001,
10001,2,5,10001,10001,10001,6,
2,5,2,10001,10001,6,10001,
5,2,2,10001,6,10001,10001,
2,2,2,6,5,10001,4,
10001,2,6,5,10001,4,6,
2,10001,5,10001,4,6,10001,
10001,5,10001,4,0,10001,10001,
10001,10001,0,0,10001,10001,5,
10001,10001,0,10001,10001,5,4,
10001,0,10001,10001,5,4,6,
0,10001,10001,10001,4,6,5,
10001,10001,10001,4,6,5,10001,
10001,10001,10001,6,5,10001,10001,
10001,10001,6,10001,6,10001,5,
10001,10001,10001,6,10001,5,4,
10001,10001,6,0,5,4,10001,
10001,2,0,5,4,10001,10001,
10001,0,5,4,6,10001,6,
10001,5,10001,6,10001,6,10001,
5,10001,2,0,6,10001,10001,
10001,2,0,10001,10001,5,10001,
2,0,10001,10001,5,10001,10001,
10001,10001,10001,5,10001,6,10001,
10001,10001,5,10001,6,10001,10001,
10001,5,10001,6,0,4,10001,
5,10001,2,0,4,10001,10001,
10001,2,2,4,10001,5,6,
2,2,2,10001,5,6,10001,
2,2,10001,5,6,10001,4,
10001,10001,5,6,10001,4,6,
10001,5,6,10001,4,6,6,
5,10001,10001,4,6,6,10001,
10001,10001,5,6,6,10001,10001,
10001,5,6,6,10001,10001,10001,
5,10001,6,10001,10001,10001,10001,
10001,10001,10001,10001,10001,10001,5,
10001,10001,2,10001,10001,5,4,
10001,2,10001,10001,0,4,5,
2,10001,10001,0,4,10001,5,
10001,10001,0,4,10001,5,10001,
10001,0,2,10001,5,10001,10001,
0,2,10001,5,0,10001,10001,
2,10001,5,10001,10001,10001,10001,
10001,5,10001,10001,10001,10001,10001,
5,10001,10001,0,0,10001,4,
10001,10001,0,0,5,4,10001,
0,0,0,5,4,10001,10001,
0,0,5,4,4,10001,10001,
0,5,2,4,10001,10001,10001,
5,2,10001,10001,0,10001,4,
2,10001,10001,0,0,4,5,
10001,10001,0,0,4,5,4,
10001,0,2,4,5,4,6,
0,2,0,10001,4,6,5,
10001,0,10001,4,6,5,6,
0,10001,10001,6,0,6,5,
10001,10001,6,0,6,10001,5,
10001,10001,0,6,0,5,10001,
10001,0,6,0,5,10001,10001,
